C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-20 11:25:06.412870: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-20 11:25:07.406722: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
STARTING RUN NUMBER 0





This network will be trained using DT = 0.015
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 72.08, Accuracy (%): 41.9, Silent labels (%): 10.98, Time (s): 15.29
Test | Epoch 10.0 | Loss: 78.54, Accuracy (%): 19.0, Learning rate: 0.003, Hidden layer 1 spike counts: 369.57, Output layer spike counts: 29.14, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 655.18, Output layer weights norm: 115.64, Time (s): 1.95
This network will be trained using DT = 0.005
Numpy seed: 1312328088, Cupy seed: 1865185803
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 64.84, Accuracy (%): 59.83, Silent labels (%): 18.62, Time (s): 14.43
Train | Epoch 0.2 | Loss: 41.77, Accuracy (%): 79.22, Silent labels (%): 11.38, Time (s): 28.78
Train | Epoch 0.3 | Loss: 36.98, Accuracy (%): 80.6, Silent labels (%): 11.25, Time (s): 41.27
Train | Epoch 0.4 | Loss: 34.36, Accuracy (%): 81.63, Silent labels (%): 11.23, Time (s): 52.32
Train | Epoch 0.5 | Loss: 25.8, Accuracy (%): 88.05, Silent labels (%): 5.3, Time (s): 62.53
Train | Epoch 0.6 | Loss: 16.1, Accuracy (%): 94.18, Silent labels (%): 0.0, Time (s): 71.93
Train | Epoch 0.7 | Loss: 15.16, Accuracy (%): 94.22, Silent labels (%): 0.0, Time (s): 80.78
Train | Epoch 0.8 | Loss: 14.34, Accuracy (%): 94.22, Silent labels (%): 0.0, Time (s): 89.25
Train | Epoch 0.9 | Loss: 13.22, Accuracy (%): 95.52, Silent labels (%): 0.0, Time (s): 97.41
Train | Epoch 1.0 | Loss: 13.2, Accuracy (%): 94.72, Silent labels (%): 0.0, Time (s): 105.16
Test | Epoch 1.0 | Loss: 12.24, Accuracy (%): 95.58, Learning rate: 0.003, Hidden layer 1 spike counts: 524.41, Output layer spike counts: 40.76, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.75, Output layer weights norm: 59.11, Time (s): 2.0
Best accuracy: 95.58%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.97, Accuracy (%): 95.63, Silent labels (%): 0.0, Time (s): 7.37
Train | Epoch 1.2 | Loss: 11.72, Accuracy (%): 95.77, Silent labels (%): 0.0, Time (s): 14.66
Train | Epoch 1.3 | Loss: 11.19, Accuracy (%): 96.15, Silent labels (%): 0.0, Time (s): 22.01
Train | Epoch 1.4 | Loss: 11.24, Accuracy (%): 95.83, Silent labels (%): 0.0, Time (s): 29.03
Train | Epoch 1.5 | Loss: 10.77, Accuracy (%): 96.22, Silent labels (%): 0.0, Time (s): 35.96
Train | Epoch 1.6 | Loss: 10.92, Accuracy (%): 96.05, Silent labels (%): 0.0, Time (s): 42.78
Train | Epoch 1.7 | Loss: 10.07, Accuracy (%): 96.62, Silent labels (%): 0.0, Time (s): 49.55
Train | Epoch 1.8 | Loss: 10.72, Accuracy (%): 96.17, Silent labels (%): 0.0, Time (s): 56.15
Train | Epoch 1.9 | Loss: 10.13, Accuracy (%): 96.88, Silent labels (%): 0.0, Time (s): 62.79
Train | Epoch 2.0 | Loss: 9.84, Accuracy (%): 96.73, Silent labels (%): 0.02, Time (s): 69.04
Test | Epoch 2.0 | Loss: 9.67, Accuracy (%): 96.65, Learning rate: 0.003, Hidden layer 1 spike counts: 413.73, Output layer spike counts: 40.91, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 479.84, Output layer weights norm: 63.17, Time (s): 1.61
Best accuracy: 96.65%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.66, Accuracy (%): 96.83, Silent labels (%): 0.0, Time (s): 6.06
Train | Epoch 2.2 | Loss: 9.2, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 12.12
Train | Epoch 2.3 | Loss: 9.0, Accuracy (%): 97.08, Silent labels (%): 0.0, Time (s): 18.11
Train | Epoch 2.4 | Loss: 8.98, Accuracy (%): 97.33, Silent labels (%): 0.0, Time (s): 24.12
Train | Epoch 2.5 | Loss: 8.9, Accuracy (%): 96.95, Silent labels (%): 0.0, Time (s): 29.98
Train | Epoch 2.6 | Loss: 8.86, Accuracy (%): 97.12, Silent labels (%): 0.0, Time (s): 35.83
Train | Epoch 2.7 | Loss: 8.96, Accuracy (%): 97.03, Silent labels (%): 0.0, Time (s): 41.53
Train | Epoch 2.8 | Loss: 8.84, Accuracy (%): 97.0, Silent labels (%): 0.0, Time (s): 47.23
Train | Epoch 2.9 | Loss: 8.82, Accuracy (%): 97.1, Silent labels (%): 0.0, Time (s): 52.9
Train | Epoch 3.0 | Loss: 8.4, Accuracy (%): 97.55, Silent labels (%): 0.0, Time (s): 58.47
Test | Epoch 3.0 | Loss: 8.72, Accuracy (%): 96.87, Learning rate: 0.003, Hidden layer 1 spike counts: 370.57, Output layer spike counts: 40.94, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 489.78, Output layer weights norm: 66.58, Time (s): 1.41
Best accuracy: 96.87%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 8.02, Accuracy (%): 97.53, Silent labels (%): 0.0, Time (s): 5.43
Train | Epoch 3.2 | Loss: 7.99, Accuracy (%): 97.57, Silent labels (%): 0.0, Time (s): 10.93
Train | Epoch 3.3 | Loss: 8.1, Accuracy (%): 97.52, Silent labels (%): 0.0, Time (s): 16.4
Train | Epoch 3.4 | Loss: 8.02, Accuracy (%): 97.38, Silent labels (%): 0.0, Time (s): 21.95
Train | Epoch 3.5 | Loss: 8.02, Accuracy (%): 97.43, Silent labels (%): 0.0, Time (s): 27.33
Train | Epoch 3.6 | Loss: 7.7, Accuracy (%): 97.72, Silent labels (%): 0.0, Time (s): 32.67
Train | Epoch 3.7 | Loss: 7.68, Accuracy (%): 97.62, Silent labels (%): 0.0, Time (s): 38.0
Train | Epoch 3.8 | Loss: 7.85, Accuracy (%): 97.73, Silent labels (%): 0.0, Time (s): 43.36
Train | Epoch 3.9 | Loss: 8.09, Accuracy (%): 97.33, Silent labels (%): 0.0, Time (s): 48.63
Train | Epoch 4.0 | Loss: 7.82, Accuracy (%): 97.58, Silent labels (%): 0.0, Time (s): 53.99
Test | Epoch 4.0 | Loss: 7.91, Accuracy (%): 97.32, Learning rate: 0.003, Hidden layer 1 spike counts: 337.41, Output layer spike counts: 41.26, Hidden layer 1 silents (%): 2.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 499.84, Output layer weights norm: 69.92, Time (s): 1.4
Best accuracy: 97.32%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 7.28, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 5.07
Train | Epoch 4.2 | Loss: 7.56, Accuracy (%): 97.82, Silent labels (%): 0.0, Time (s): 10.31
Train | Epoch 4.3 | Loss: 7.19, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 15.44
Train | Epoch 4.4 | Loss: 7.05, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 20.56
Train | Epoch 4.5 | Loss: 7.35, Accuracy (%): 97.83, Silent labels (%): 0.0, Time (s): 25.72
Train | Epoch 4.6 | Loss: 7.33, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 31.82
Train | Epoch 4.7 | Loss: 7.26, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 36.83
Train | Epoch 4.8 | Loss: 6.9, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 41.86
Train | Epoch 4.9 | Loss: 7.19, Accuracy (%): 97.77, Silent labels (%): 0.0, Time (s): 47.09
Train | Epoch 5.0 | Loss: 7.26, Accuracy (%): 97.9, Silent labels (%): 0.0, Time (s): 52.1
Test | Epoch 5.0 | Loss: 7.54, Accuracy (%): 97.65, Learning rate: 0.003, Hidden layer 1 spike counts: 314.94, Output layer spike counts: 41.63, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 509.99, Output layer weights norm: 73.16, Time (s): 1.53
Best accuracy: 97.65%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.77, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 4.85
Train | Epoch 5.2 | Loss: 6.54, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 9.78
Train | Epoch 5.3 | Loss: 6.83, Accuracy (%): 97.75, Silent labels (%): 0.0, Time (s): 14.76
Train | Epoch 5.4 | Loss: 6.5, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 19.67
Train | Epoch 5.5 | Loss: 6.69, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 24.54
Train | Epoch 5.6 | Loss: 6.73, Accuracy (%): 98.13, Silent labels (%): 0.0, Time (s): 29.45
Train | Epoch 5.7 | Loss: 6.87, Accuracy (%): 98.12, Silent labels (%): 0.0, Time (s): 34.3
Train | Epoch 5.8 | Loss: 6.68, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 39.13
Train | Epoch 5.9 | Loss: 6.52, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 43.92
Train | Epoch 6.0 | Loss: 6.76, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 48.78
Test | Epoch 6.0 | Loss: 7.08, Accuracy (%): 97.78, Learning rate: 0.003, Hidden layer 1 spike counts: 294.25, Output layer spike counts: 41.55, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 520.29, Output layer weights norm: 76.11, Time (s): 1.4
Best accuracy: 97.78%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 6.38, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 4.71
Train | Epoch 6.2 | Loss: 6.38, Accuracy (%): 98.25, Silent labels (%): 0.0, Time (s): 9.52
Train | Epoch 6.3 | Loss: 6.27, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 14.25
Train | Epoch 6.4 | Loss: 6.19, Accuracy (%): 98.37, Silent labels (%): 0.0, Time (s): 19.07
Train | Epoch 6.5 | Loss: 6.25, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 23.84
Train | Epoch 6.6 | Loss: 6.34, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 28.51
Train | Epoch 6.7 | Loss: 6.32, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 33.13
Train | Epoch 6.8 | Loss: 6.43, Accuracy (%): 98.37, Silent labels (%): 0.0, Time (s): 37.78
Train | Epoch 6.9 | Loss: 6.16, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 42.44
Train | Epoch 7.0 | Loss: 6.13, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 47.07
Test | Epoch 7.0 | Loss: 6.82, Accuracy (%): 97.97, Learning rate: 0.003, Hidden layer 1 spike counts: 275.19, Output layer spike counts: 40.86, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 530.77, Output layer weights norm: 79.22, Time (s): 1.37
Best accuracy: 97.97%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 6.09, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 4.53
Train | Epoch 7.2 | Loss: 5.99, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 9.3
Train | Epoch 7.3 | Loss: 5.85, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 13.87
Train | Epoch 7.4 | Loss: 5.82, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 18.43
Train | Epoch 7.5 | Loss: 5.97, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 23.05
Train | Epoch 7.6 | Loss: 6.01, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 27.62
Train | Epoch 7.7 | Loss: 5.97, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 32.15
Train | Epoch 7.8 | Loss: 5.96, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 36.72
Train | Epoch 7.9 | Loss: 6.06, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 41.23
Train | Epoch 8.0 | Loss: 5.89, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 45.73
Test | Epoch 8.0 | Loss: 6.58, Accuracy (%): 97.99, Learning rate: 0.003, Hidden layer 1 spike counts: 263.58, Output layer spike counts: 41.35, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 541.13, Output layer weights norm: 82.23, Time (s): 1.39
Best accuracy: 97.99%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 5.56, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 4.42
Train | Epoch 8.2 | Loss: 5.75, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 8.89
Train | Epoch 8.3 | Loss: 5.62, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 13.38
Train | Epoch 8.4 | Loss: 5.78, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 18.03
Train | Epoch 8.5 | Loss: 5.72, Accuracy (%): 98.57, Silent labels (%): 0.0, Time (s): 22.46
Train | Epoch 8.6 | Loss: 5.65, Accuracy (%): 98.57, Silent labels (%): 0.0, Time (s): 26.93
Train | Epoch 8.7 | Loss: 5.75, Accuracy (%): 98.68, Silent labels (%): 0.02, Time (s): 31.44
Train | Epoch 8.8 | Loss: 5.64, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 35.88
Train | Epoch 8.9 | Loss: 5.66, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 40.26
Train | Epoch 9.0 | Loss: 5.7, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 44.62
Test | Epoch 9.0 | Loss: 6.46, Accuracy (%): 97.92, Learning rate: 0.003, Hidden layer 1 spike counts: 249.78, Output layer spike counts: 41.48, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 551.52, Output layer weights norm: 85.26, Time (s): 1.36
Train | Epoch 9.1 | Loss: 5.33, Accuracy (%): 98.98, Silent labels (%): 0.0, Time (s): 4.29
Train | Epoch 9.2 | Loss: 5.4, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 8.65
Train | Epoch 9.3 | Loss: 5.46, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 13.01
Train | Epoch 9.4 | Loss: 5.54, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 17.44
Train | Epoch 9.5 | Loss: 5.52, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 21.77
Train | Epoch 9.6 | Loss: 5.54, Accuracy (%): 98.68, Silent labels (%): 0.0, Time (s): 26.08
Train | Epoch 9.7 | Loss: 5.46, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 30.4
Train | Epoch 9.8 | Loss: 5.6, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 34.76
Train | Epoch 9.9 | Loss: 5.35, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 39.06
Train | Epoch 10.0 | Loss: 5.63, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 43.35
Test | Epoch 10.0 | Loss: 6.38, Accuracy (%): 98.16, Learning rate: 0.003, Hidden layer 1 spike counts: 238.17, Output layer spike counts: 41.12, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 561.82, Output layer weights norm: 88.2, Time (s): 1.35
Best accuracy: 98.16%, Networks save to: best_model
This network will be trained using DT = 0.001
Numpy seed: 1312328088, Cupy seed: 1865185803
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 63.83, Accuracy (%): 60.77, Silent labels (%): 18.27, Time (s): 15.01
Train | Epoch 0.2 | Loss: 41.1, Accuracy (%): 79.55, Silent labels (%): 11.4, Time (s): 30.23
Train | Epoch 0.3 | Loss: 36.26, Accuracy (%): 80.97, Silent labels (%): 11.23, Time (s): 43.99
Train | Epoch 0.4 | Loss: 33.75, Accuracy (%): 82.07, Silent labels (%): 11.22, Time (s): 56.71
Train | Epoch 0.5 | Loss: 32.13, Accuracy (%): 82.83, Silent labels (%): 12.03, Time (s): 68.41
Train | Epoch 0.6 | Loss: 30.68, Accuracy (%): 84.0, Silent labels (%): 11.38, Time (s): 79.3
Train | Epoch 0.7 | Loss: 30.14, Accuracy (%): 84.15, Silent labels (%): 11.2, Time (s): 89.64
Train | Epoch 0.8 | Loss: 28.93, Accuracy (%): 84.12, Silent labels (%): 10.62, Time (s): 99.63
Train | Epoch 0.9 | Loss: 28.02, Accuracy (%): 85.42, Silent labels (%): 10.67, Time (s): 108.89
Train | Epoch 1.0 | Loss: 28.76, Accuracy (%): 84.0, Silent labels (%): 11.58, Time (s): 117.65
Test | Epoch 1.0 | Loss: 27.9, Accuracy (%): 84.64, Learning rate: 0.003, Hidden layer 1 spike counts: 623.87, Output layer spike counts: 36.78, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.18, Output layer weights norm: 58.25, Time (s): 1.99
Best accuracy: 84.64%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 23.42, Accuracy (%): 88.15, Silent labels (%): 7.22, Time (s): 8.33
Train | Epoch 1.2 | Loss: 12.06, Accuracy (%): 95.57, Silent labels (%): 0.0, Time (s): 16.49
Train | Epoch 1.3 | Loss: 11.1, Accuracy (%): 96.18, Silent labels (%): 0.02, Time (s): 24.4
Train | Epoch 1.4 | Loss: 11.09, Accuracy (%): 95.95, Silent labels (%): 0.0, Time (s): 32.12
Train | Epoch 1.5 | Loss: 10.5, Accuracy (%): 96.43, Silent labels (%): 0.02, Time (s): 39.64
Train | Epoch 1.6 | Loss: 10.62, Accuracy (%): 96.1, Silent labels (%): 0.0, Time (s): 47.14
Train | Epoch 1.7 | Loss: 9.77, Accuracy (%): 96.87, Silent labels (%): 0.0, Time (s): 54.41
Train | Epoch 1.8 | Loss: 10.52, Accuracy (%): 96.12, Silent labels (%): 0.0, Time (s): 61.55
Train | Epoch 1.9 | Loss: 9.77, Accuracy (%): 96.83, Silent labels (%): 0.0, Time (s): 68.53
Train | Epoch 2.0 | Loss: 9.5, Accuracy (%): 96.85, Silent labels (%): 0.0, Time (s): 75.42
Test | Epoch 2.0 | Loss: 9.3, Accuracy (%): 96.76, Learning rate: 0.003, Hidden layer 1 spike counts: 486.97, Output layer spike counts: 40.96, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 479.91, Output layer weights norm: 62.71, Time (s): 2.1
Best accuracy: 96.76%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.26, Accuracy (%): 96.95, Silent labels (%): 0.0, Time (s): 6.74
Train | Epoch 2.2 | Loss: 8.87, Accuracy (%): 97.17, Silent labels (%): 0.0, Time (s): 13.54
Train | Epoch 2.3 | Loss: 8.6, Accuracy (%): 97.22, Silent labels (%): 0.0, Time (s): 20.15
Train | Epoch 2.4 | Loss: 8.67, Accuracy (%): 97.32, Silent labels (%): 0.0, Time (s): 26.67
Train | Epoch 2.5 | Loss: 8.58, Accuracy (%): 97.08, Silent labels (%): 0.0, Time (s): 33.18
Train | Epoch 2.6 | Loss: 8.38, Accuracy (%): 97.35, Silent labels (%): 0.0, Time (s): 39.54
Train | Epoch 2.7 | Loss: 8.61, Accuracy (%): 97.13, Silent labels (%): 0.0, Time (s): 45.89
Train | Epoch 2.8 | Loss: 8.48, Accuracy (%): 97.12, Silent labels (%): 0.0, Time (s): 52.15
Train | Epoch 2.9 | Loss: 8.51, Accuracy (%): 97.02, Silent labels (%): 0.0, Time (s): 58.38
Train | Epoch 3.0 | Loss: 8.05, Accuracy (%): 97.6, Silent labels (%): 0.0, Time (s): 64.52
Test | Epoch 3.0 | Loss: 8.32, Accuracy (%): 97.2, Learning rate: 0.003, Hidden layer 1 spike counts: 427.97, Output layer spike counts: 41.06, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 489.99, Output layer weights norm: 65.96, Time (s): 1.94
Best accuracy: 97.2%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.6, Accuracy (%): 97.83, Silent labels (%): 0.0, Time (s): 6.0
Train | Epoch 3.2 | Loss: 7.66, Accuracy (%): 97.8, Silent labels (%): 0.0, Time (s): 12.04
Train | Epoch 3.3 | Loss: 7.7, Accuracy (%): 97.47, Silent labels (%): 0.0, Time (s): 17.96
Train | Epoch 3.4 | Loss: 7.63, Accuracy (%): 97.6, Silent labels (%): 0.0, Time (s): 23.93
Train | Epoch 3.5 | Loss: 7.67, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 29.7
Train | Epoch 3.6 | Loss: 7.28, Accuracy (%): 97.93, Silent labels (%): 0.0, Time (s): 35.5
Train | Epoch 3.7 | Loss: 7.27, Accuracy (%): 97.63, Silent labels (%): 0.0, Time (s): 41.26
Train | Epoch 3.8 | Loss: 7.35, Accuracy (%): 98.02, Silent labels (%): 0.0, Time (s): 46.88
Train | Epoch 3.9 | Loss: 7.64, Accuracy (%): 97.43, Silent labels (%): 0.0, Time (s): 52.49
Train | Epoch 4.0 | Loss: 7.44, Accuracy (%): 97.6, Silent labels (%): 0.0, Time (s): 57.99
Test | Epoch 4.0 | Loss: 7.57, Accuracy (%): 97.61, Learning rate: 0.003, Hidden layer 1 spike counts: 391.13, Output layer spike counts: 41.01, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.19, Output layer weights norm: 68.8, Time (s): 1.54
Best accuracy: 97.61%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 6.92, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 5.37
Train | Epoch 4.2 | Loss: 7.15, Accuracy (%): 97.82, Silent labels (%): 0.0, Time (s): 10.87
Train | Epoch 4.3 | Loss: 6.79, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 16.29
Train | Epoch 4.4 | Loss: 6.64, Accuracy (%): 98.0, Silent labels (%): 0.0, Time (s): 21.78
Train | Epoch 4.5 | Loss: 6.98, Accuracy (%): 97.75, Silent labels (%): 0.0, Time (s): 27.12
Train | Epoch 4.6 | Loss: 6.87, Accuracy (%): 97.92, Silent labels (%): 0.0, Time (s): 32.38
Train | Epoch 4.7 | Loss: 6.82, Accuracy (%): 97.87, Silent labels (%): 0.0, Time (s): 37.66
Train | Epoch 4.8 | Loss: 6.48, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 42.87
Train | Epoch 4.9 | Loss: 6.75, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 48.05
Train | Epoch 5.0 | Loss: 6.78, Accuracy (%): 98.1, Silent labels (%): 0.0, Time (s): 53.27
Test | Epoch 5.0 | Loss: 7.07, Accuracy (%): 97.84, Learning rate: 0.003, Hidden layer 1 spike counts: 365.54, Output layer spike counts: 41.46, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 510.87, Output layer weights norm: 71.63, Time (s): 1.42
Best accuracy: 97.84%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.37, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 5.07
Train | Epoch 5.2 | Loss: 6.18, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 10.2
Train | Epoch 5.3 | Loss: 6.44, Accuracy (%): 97.85, Silent labels (%): 0.0, Time (s): 15.52
Train | Epoch 5.4 | Loss: 6.09, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 20.62
Train | Epoch 5.5 | Loss: 6.26, Accuracy (%): 98.22, Silent labels (%): 0.0, Time (s): 25.67
Train | Epoch 5.6 | Loss: 6.27, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 30.73
Train | Epoch 5.7 | Loss: 6.49, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 35.73
Train | Epoch 5.8 | Loss: 6.34, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 40.75
Train | Epoch 5.9 | Loss: 6.14, Accuracy (%): 98.3, Silent labels (%): 0.0, Time (s): 45.78
Train | Epoch 6.0 | Loss: 6.37, Accuracy (%): 98.22, Silent labels (%): 0.0, Time (s): 50.72
Test | Epoch 6.0 | Loss: 6.69, Accuracy (%): 97.9, Learning rate: 0.003, Hidden layer 1 spike counts: 340.9, Output layer spike counts: 41.58, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 521.57, Output layer weights norm: 74.22, Time (s): 1.45
Best accuracy: 97.9%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.97, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 5.04
Train | Epoch 6.2 | Loss: 5.94, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 10.1
Train | Epoch 6.3 | Loss: 5.83, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 15.07
Train | Epoch 6.4 | Loss: 5.71, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 20.04
Train | Epoch 6.5 | Loss: 5.78, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 24.91
Train | Epoch 6.6 | Loss: 5.86, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 29.79
Train | Epoch 6.7 | Loss: 5.75, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 35.11
Train | Epoch 6.8 | Loss: 5.86, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 40.31
Train | Epoch 6.9 | Loss: 5.57, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 45.2
Train | Epoch 7.0 | Loss: 5.61, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 50.44
Test | Epoch 7.0 | Loss: 6.34, Accuracy (%): 98.11, Learning rate: 0.003, Hidden layer 1 spike counts: 311.1, Output layer spike counts: 41.02, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 532.31, Output layer weights norm: 76.44, Time (s): 1.64
Best accuracy: 98.11%, Networks save to: best_model
